Cycle,Class,Precision,Recall,F1-score,Accuracy,Confusion Matrix,Labelled Samples
9,unacc,0.9669421487603306,0.9669421487603306,0.9669421487603306,0.9104046242774566,"[[65, 4, 8, 0], [7, 7, 0, 0], [8, 0, 234, 0], [3, 1, 0, 9]]",638
9,vgood,1.0,0.6923076923076923,0.8181818181818181,0.9104046242774566,"[[65, 4, 8, 0], [7, 7, 0, 0], [8, 0, 234, 0], [3, 1, 0, 9]]",638
10,acc,0.7738095238095238,0.8441558441558441,0.8074534161490684,0.9075144508670521,"[[65, 3, 7, 2], [7, 7, 0, 0], [9, 0, 233, 0], [3, 1, 0, 9]]",688
10,good,0.6363636363636364,0.5,0.56,0.9075144508670521,"[[65, 3, 7, 2], [7, 7, 0, 0], [9, 0, 233, 0], [3, 1, 0, 9]]",688
10,unacc,0.9708333333333333,0.9628099173553719,0.966804979253112,0.9075144508670521,"[[65, 3, 7, 2], [7, 7, 0, 0], [9, 0, 233, 0], [3, 1, 0, 9]]",688
10,vgood,0.8181818181818182,0.6923076923076923,0.7500000000000001,0.9075144508670521,"[[65, 3, 7, 2], [7, 7, 0, 0], [9, 0, 233, 0], [3, 1, 0, 9]]",688
11,acc,0.7710843373493976,0.8311688311688312,0.8,0.9046242774566474,"[[64, 5, 7, 1], [6, 8, 0, 0], [10, 0, 232, 0], [3, 1, 0, 9]]",738
11,good,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.9046242774566474,"[[64, 5, 7, 1], [6, 8, 0, 0], [10, 0, 232, 0], [3, 1, 0, 9]]",738
11,unacc,0.9707112970711297,0.9586776859504132,0.9646569646569646,0.9046242774566474,"[[64, 5, 7, 1], [6, 8, 0, 0], [10, 0, 232, 0], [3, 1, 0, 9]]",738
11,vgood,0.9,0.6923076923076923,0.7826086956521738,0.9046242774566474,"[[64, 5, 7, 1], [6, 8, 0, 0], [10, 0, 232, 0], [3, 1, 0, 9]]",738
12,acc,0.7804878048780488,0.8311688311688312,0.8050314465408805,0.9017341040462428,"[[64, 3, 9, 1], [5, 8, 0, 1], [9, 1, 232, 0], [4, 1, 0, 8]]",788
12,good,0.6153846153846154,0.5714285714285714,0.5925925925925927,0.9017341040462428,"[[64, 3, 9, 1], [5, 8, 0, 1], [9, 1, 232, 0], [4, 1, 0, 8]]",788
12,unacc,0.9626556016597511,0.9586776859504132,0.9606625258799172,0.9017341040462428,"[[64, 3, 9, 1], [5, 8, 0, 1], [9, 1, 232, 0], [4, 1, 0, 8]]",788
12,vgood,0.8,0.6153846153846154,0.6956521739130435,0.9017341040462428,"[[64, 3, 9, 1], [5, 8, 0, 1], [9, 1, 232, 0], [4, 1, 0, 8]]",788
13,acc,0.8076923076923077,0.8181818181818182,0.8129032258064518,0.9132947976878613,"[[63, 4, 6, 4], [6, 8, 0, 0], [8, 0, 234, 0], [1, 1, 0, 11]]",838
13,good,0.6153846153846154,0.5714285714285714,0.5925925925925927,0.9132947976878613,"[[63, 4, 6, 4], [6, 8, 0, 0], [8, 0, 234, 0], [1, 1, 0, 11]]",838
13,unacc,0.975,0.9669421487603306,0.970954356846473,0.9132947976878613,"[[63, 4, 6, 4], [6, 8, 0, 0], [8, 0, 234, 0], [1, 1, 0, 11]]",838
13,vgood,0.7333333333333333,0.8461538461538461,0.7857142857142856,0.9132947976878613,"[[63, 4, 6, 4], [6, 8, 0, 0], [8, 0, 234, 0], [1, 1, 0, 11]]",838
14,acc,0.8,0.8311688311688312,0.8152866242038217,0.9075144508670521,"[[64, 3, 9, 1], [5, 8, 0, 1], [9, 1, 232, 0], [2, 1, 0, 10]]",888
14,good,0.6153846153846154,0.5714285714285714,0.5925925925925927,0.9075144508670521,"[[64, 3, 9, 1], [5, 8, 0, 1], [9, 1, 232, 0], [2, 1, 0, 10]]",888
14,unacc,0.9626556016597511,0.9586776859504132,0.9606625258799172,0.9075144508670521,"[[64, 3, 9, 1], [5, 8, 0, 1], [9, 1, 232, 0], [2, 1, 0, 10]]",888
14,vgood,0.8333333333333334,0.7692307692307693,0.8,0.9075144508670521,"[[64, 3, 9, 1], [5, 8, 0, 1], [9, 1, 232, 0], [2, 1, 0, 10]]",888
15,acc,0.8076923076923077,0.8181818181818182,0.8129032258064518,0.9132947976878613,"[[63, 4, 6, 4], [5, 9, 0, 0], [9, 0, 233, 0], [1, 1, 0, 11]]",938
15,good,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.9132947976878613,"[[63, 4, 6, 4], [5, 9, 0, 0], [9, 0, 233, 0], [1, 1, 0, 11]]",938
15,unacc,0.9748953974895398,0.9628099173553719,0.9688149688149689,0.9132947976878613,"[[63, 4, 6, 4], [5, 9, 0, 0], [9, 0, 233, 0], [1, 1, 0, 11]]",938
15,vgood,0.7333333333333333,0.8461538461538461,0.7857142857142856,0.9132947976878613,"[[63, 4, 6, 4], [5, 9, 0, 0], [9, 0, 233, 0], [1, 1, 0, 11]]",938
16,acc,0.7792207792207793,0.7792207792207793,0.7792207792207793,0.8988439306358381,"[[60, 4, 8, 5], [6, 8, 0, 0], [10, 0, 232, 0], [1, 1, 0, 11]]",988
16,good,0.6153846153846154,0.5714285714285714,0.5925925925925927,0.8988439306358381,"[[60, 4, 8, 5], [6, 8, 0, 0], [10, 0, 232, 0], [1, 1, 0, 11]]",988
16,unacc,0.9666666666666667,0.9586776859504132,0.9626556016597511,0.8988439306358381,"[[60, 4, 8, 5], [6, 8, 0, 0], [10, 0, 232, 0], [1, 1, 0, 11]]",988
